game_id,player_id,period_id,run_id,start_frame_id,end_frame_id,duration_sec,peak_speed_kmh,mean_speed_kmh,vmax_kmh,pct_of_vmax,distance_m,start_x,start_y,end_x,end_y,player_name,team_name,team_short,position,date,home_team_name,away_team_name,competition_name,stadium_name,week
3830,8342,2,1,126673,126751,3.16,26.990755,25.215614,27.60992,0.9775745,22.133705,-26.478,-4.706,-5.597,1.787,Memphis Depay,Netherlands,NED,CF,2022-11-25T16:00:00,Netherlands,Ecuador,FIFA Men's World Cup,Khalifa International Stadium,2
3830,8342,2,2,148424,148453,1.2,24.012957,23.454508,27.60992,0.86972207,7.818169,10.184,-6.281,8.116,-13.543,Memphis Depay,Netherlands,NED,CF,2022-11-25T16:00:00,Netherlands,Ecuador,FIFA Men's World Cup,Khalifa International Stadium,2
3830,8342,2,3,148728,148756,1.16,28.047808,25.427372,27.60992,1.0158597,8.193264,2.058,-13.868,6.213,-7.096,Memphis Depay,Netherlands,NED,CF,2022-11-25T16:00:00,Netherlands,Ecuador,FIFA Men's World Cup,Khalifa International Stadium,2
3830,8342,2,5,159729,159757,1.16,25.43578,24.14112,27.60992,0.92125505,7.7788057,5.759,-6.423,10.058,-0.283,Memphis Depay,Netherlands,NED,CF,2022-11-25T16:00:00,Netherlands,Ecuador,FIFA Men's World Cup,Khalifa International Stadium,2
3830,8342,2,6,160180,160234,2.2,37.49426,34.55176,27.60992,1.3579996,21.114965,-14.603,-6.611,-32.675,-16.708,Memphis Depay,Netherlands,NED,CF,2022-11-25T16:00:00,Netherlands,Ecuador,FIFA Men's World Cup,Khalifa International Stadium,2
3830,8342,2,7,160542,160569,1.12,27.126024,24.81933,27.60992,0.98247385,7.7215695,-23.625,-15.032,-16.702,-12.217,Memphis Depay,Netherlands,NED,CF,2022-11-25T16:00:00,Netherlands,Ecuador,FIFA Men's World Cup,Khalifa International Stadium,2
3852,11994,1,5,12989,13079,3.64,22.638906,22.143656,22.352108,1.012831,22.389696,-9.467,-11.618,-30.896,-16.304,Dries Mertens,Belgium,BEL,CF,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,11994,1,6,16147,16173,1.08,20.34078,19.186415,22.352108,0.9100162,5.755924,1.065,5.643,-4.483,5.891,Dries Mertens,Belgium,BEL,CF,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,11994,1,7,16177,16284,4.32,22.401846,21.265268,22.352108,1.0022252,25.518322,-5.393,5.87,-29.452,-1.049,Dries Mertens,Belgium,BEL,CF,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,11994,1,9,19828,19853,1.04,19.161448,19.070387,22.352108,0.8572546,5.509223,-12.832,6.527,-17.787,8.403,Dries Mertens,Belgium,BEL,CF,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,11994,1,10,24840,24882,1.72,20.464075,19.436903,22.352108,0.91553223,9.28652,-18.992,4.186,-25.362,10.659,Dries Mertens,Belgium,BEL,CF,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,11994,1,11,24886,24950,2.6,20.60584,19.666475,22.352108,0.9218746,14.203566,-26.054,11.252,-38.413,17.425,Dries Mertens,Belgium,BEL,CF,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,11994,1,13,28792,28827,1.44,23.852661,21.294037,22.352108,1.0671325,8.517614,-29.088,-7.861,-37.339,-7.945,Dries Mertens,Belgium,BEL,CF,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,11994,1,14,53577,53654,3.12,20.548744,19.835495,22.352108,0.91932017,17.190762,35.449,24.452,19.17,29.307,Dries Mertens,Belgium,BEL,CF,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,11994,1,15,53657,53681,1.0,19.104095,18.477047,22.352108,0.85468876,5.132513,18.547,29.451,13.685,30.173,Dries Mertens,Belgium,BEL,CF,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,11994,1,17,57784,57863,3.2,20.922056,20.083412,22.352108,0.9360216,17.851921,-18.549,0.653,-35.899,-2.467,Dries Mertens,Belgium,BEL,CF,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,11994,1,18,67780,67821,1.68,20.765648,20.318731,22.352108,0.92902416,9.482075,-29.409,-19.684,-36.409,-13.64,Dries Mertens,Belgium,BEL,CF,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,11994,1,19,76769,76837,2.76,20.39514,19.608442,22.352108,0.91244817,15.033139,-19.558,-11.921,-32.378,-4.477,Dries Mertens,Belgium,BEL,CF,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,13858,1,3,11850,11903,2.16,26.98575,26.17564,26.943817,1.0015563,15.705384,-3.12,-7.377,4.224,6.196,Josip Juranovic,Croatia,CRO,RB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,13858,1,8,59048,59072,1.0,25.147362,23.55309,26.943817,0.9333259,6.542525,14.112,-8.739,10.05,-13.502,Josip Juranovic,Croatia,CRO,RB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,13858,1,9,65089,65132,1.76,25.559052,24.447313,26.943817,0.9486054,11.95202,5.891,-3.943,8.765,7.352,Josip Juranovic,Croatia,CRO,RB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,13858,1,10,65287,65324,1.52,23.226631,22.71001,26.943817,0.8620394,9.588671,7.349,4.066,3.094,-4.244,Josip Juranovic,Croatia,CRO,RB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,13858,1,11,68926,68982,2.28,25.500765,24.064972,26.943817,0.9464422,15.241149,-37.347,-5.172,-24.651,-13.151,Josip Juranovic,Croatia,CRO,RB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,13858,1,13,75927,75957,1.24,23.231173,22.794722,26.943817,0.86220795,7.8515153,3.595,-3.928,3.849,3.663,Josip Juranovic,Croatia,CRO,RB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,13858,1,14,76323,76350,1.12,25.386557,23.664585,26.943817,0.9422034,7.362315,1.808,12.881,0.041,5.983,Josip Juranovic,Croatia,CRO,RB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,13861,2,1,138198,138269,2.88,26.189821,23.852673,25.19805,1.0393591,19.082138,3.86,14.877,21.949,9.654,Bruno Petkovic,Croatia,CRO,CF,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,1387,1,1,12989,13028,1.6,24.791826,24.451502,29.441137,0.8420811,10.867334,-20.864,-19.819,-31.448,-19.526,Yannick Carrasco,Belgium,BEL,LWB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,1687,1,1,40028,40057,1.2,35.936966,32.937935,26.820148,1.3399242,10.979312,34.895,-13.076,24.452,-15.178,Luka Modric,Croatia,CRO,CM,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,1687,1,2,93265,93306,1.68,29.684292,26.742092,26.820148,1.1067908,12.479643,19.948,-13.349,31.718,-10.019,Luka Modric,Croatia,CRO,CM,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,1687,1,3,93309,93336,1.12,29.400646,26.378613,26.820148,1.0962149,8.206679,32.649,-9.702,40.017,-6.912,Luka Modric,Croatia,CRO,CM,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,1687,2,10,179657,179698,1.68,24.612265,23.532238,26.820148,0.9176782,10.981711,-36.597,-27.971,-29.806,-19.652,Luka Modric,Croatia,CRO,CM,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,22,1,5,38824,38865,1.68,22.86157,22.092493,24.93454,0.91686356,10.30983,16.896,9.605,22.804,17.755,Kevin De Bruyne,Belgium,BEL,RW,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,22,2,12,115026,115063,1.52,20.37457,20.169622,24.93454,0.8171224,8.516063,-16.354,16.155,-24.516,17.607,Kevin De Bruyne,Belgium,BEL,RW,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,22,2,13,115254,115279,1.04,20.871508,20.60698,24.93454,0.83705205,5.9531274,-44.88,3.575,-43.825,-2.052,Kevin De Bruyne,Belgium,BEL,RW,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,22,2,14,136962,136991,1.2,21.663553,21.062819,24.93454,0.86881703,7.0209394,-32.735,17.835,-39.47,18.604,Kevin De Bruyne,Belgium,BEL,RW,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,67,1,3,5685,5756,2.88,21.071901,20.198875,22.834148,0.922824,16.1591,15.533,-6.648,31.174,-3.921,Jan Vertonghen,Belgium,BEL,LCB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,67,1,4,7226,7278,2.12,20.632109,19.999811,22.834148,0.90356374,11.777667,18.561,12.881,30.056,11.562,Jan Vertonghen,Belgium,BEL,LCB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,67,1,5,26416,26454,1.56,20.752766,19.943554,22.834148,0.9088478,8.642207,-18.456,2.139,-10.112,1.076,Jan Vertonghen,Belgium,BEL,LCB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,67,1,7,51371,51397,1.08,19.481064,19.018406,22.834148,0.85315484,5.7055216,17.733,-8.406,22.5,-5.663,Jan Vertonghen,Belgium,BEL,LCB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,67,1,8,51400,51428,1.16,19.48263,19.030575,22.834148,0.8532234,6.132074,23.079,-5.374,28.533,-3.089,Jan Vertonghen,Belgium,BEL,LCB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,67,1,10,70962,71017,2.24,18.99189,18.725718,22.834148,0.8317319,11.651558,21.484,-8.137,30.793,-14.723,Jan Vertonghen,Belgium,BEL,LCB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,67,1,11,72393,72417,1.0,19.350264,18.995583,22.834148,0.84742653,5.276551,30.608,13.802,27.066,10.173,Jan Vertonghen,Belgium,BEL,LCB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,67,1,12,93550,93574,1.0,32.266838,25.05533,22.834148,1.4130957,6.959814,40.938,-4.923,34.194,-4.612,Jan Vertonghen,Belgium,BEL,LCB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,67,2,15,95377,95406,1.2,33.951954,25.83701,22.834148,1.4868938,8.612336,9.352,-3.422,17.393,-5.199,Jan Vertonghen,Belgium,BEL,LCB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,67,2,16,96261,96331,2.84,20.020105,19.443836,22.834148,0.8767616,15.339026,12.619,21.547,27.439,23.813,Jan Vertonghen,Belgium,BEL,LCB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,67,2,21,162799,162843,1.8,21.083363,20.011904,22.834148,0.92332596,10.005952,14.446,-12.452,24.242,-12.433,Jan Vertonghen,Belgium,BEL,LCB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,67,2,22,183048,183093,1.84,20.322067,19.689163,22.834148,0.8899858,10.06335,7.074,17.876,16.603,20.406,Jan Vertonghen,Belgium,BEL,LCB,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,8129,1,1,6491,6522,1.28,25.362902,23.562214,25.866608,0.9805268,8.377676,15.13,6.341,9.746,0.227,Marcelo Brozovic,Croatia,CRO,CM,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,8129,1,2,6924,6948,1.0,23.54079,22.191471,25.866608,0.9100842,6.1642976,-29.476,-0.225,-27.257,5.277,Marcelo Brozovic,Croatia,CRO,CM,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,8129,1,3,6989,7021,1.32,24.675283,23.442284,25.866608,0.95394355,8.595504,-23.197,15.623,-20.445,23.473,Marcelo Brozovic,Croatia,CRO,CM,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,8129,1,5,12989,13017,1.16,21.091583,20.989222,25.866608,0.8153981,6.7631936,-10.723,4.568,-17.02,2.841,Marcelo Brozovic,Croatia,CRO,CM,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,8129,1,12,55610,55652,1.72,33.19036,27.903225,25.866608,1.2831354,13.331541,1.764,11.017,2.596,23.953,Marcelo Brozovic,Croatia,CRO,CM,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,8129,1,14,75645,75695,2.04,23.670212,22.6018,25.866608,0.9150876,12.807687,1.737,21.736,1.724,9.161,Marcelo Brozovic,Croatia,CRO,CM,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3852,8129,1,16,91926,92038,4.52,24.75655,23.172365,25.866608,0.9570853,29.094193,9.11,18.516,-18.597,11.631,Marcelo Brozovic,Croatia,CRO,CM,2022-12-01T15:00:00,Croatia,Belgium,FIFA Men's World Cup,Ahmad Bin Ali Stadium,3
3842,1683,1,1,18444,18468,1.0,18.869349,18.728275,23.023024,0.81958604,5.2022986,13.279,-3.66,14.179,1.253,Casemiro,Brazil,BRA,CM,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1683,1,9,84488,84545,2.32,45.0,31.994272,23.023024,1.9545652,20.61853,-42.729,-2.22,-22.343,-1.041,Casemiro,Brazil,BRA,CM,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1683,2,10,86579,86607,1.16,45.0,41.93315,23.023024,1.9545652,13.511793,-12.112,-0.561,1.186,-0.297,Casemiro,Brazil,BRA,CM,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1683,2,13,125526,125561,1.44,21.699078,20.645258,23.023024,0.9424947,8.258103,-12.46,-11.05,-13.719,-18.97,Casemiro,Brazil,BRA,CM,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1683,2,14,158712,158738,1.08,19.806961,19.297693,23.023024,0.86031103,5.789308,3.276,-11.256,5.481,-16.371,Casemiro,Brazil,BRA,CM,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1697,2,2,108188,108235,1.92,21.60097,20.822855,24.48276,0.8822931,11.105523,-27.026,-10.322,-37.568,-12.763,Rodrygo,Brazil,BRA,RW,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1697,2,3,152984,153013,1.2,20.024666,19.855705,24.48276,0.8179089,6.6185684,-5.367,8.936,-11.306,11.315,Rodrygo,Brazil,BRA,RW,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1697,2,5,167472,167509,1.52,22.794168,21.85906,24.48276,0.9310294,9.229381,-19.76,10.75,-11.29,7.866,Rodrygo,Brazil,BRA,RW,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,195,1,1,17642,17705,2.56,21.374043,20.830677,24.829082,0.86084706,14.812926,23.527,-10.959,28.346,-24.7,Richarlison,Brazil,BRA,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,195,1,2,23165,23200,1.44,20.523296,20.315895,24.829082,0.82658297,8.126358,30.869,-21.773,38.218,-18.861,Richarlison,Brazil,BRA,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,195,1,3,29728,29756,1.16,22.3086,21.241112,24.829082,0.8984867,6.8443584,11.184,29.885,17.392,27.597,Richarlison,Brazil,BRA,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,195,1,4,29759,29828,2.8,23.116003,22.330078,24.829082,0.9310051,17.367838,18.067,27.278,31.585,16.947,Richarlison,Brazil,BRA,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,195,1,5,75398,75500,4.12,24.102695,22.926966,24.829082,0.9707445,26.238638,8.209,26.834,33.487,22.928,Richarlison,Brazil,BRA,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,195,1,6,75503,75542,1.6,21.827662,20.772663,24.829082,0.8791167,9.232295,34.111,22.549,40.453,16.283,Richarlison,Brazil,BRA,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,195,1,7,76397,76505,4.36,23.23412,22.029816,24.829082,0.9357623,26.680555,4.469,6.161,20.785,26.889,Richarlison,Brazil,BRA,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,195,1,8,84505,84545,1.64,27.993982,24.242697,24.829082,1.1274674,11.043895,-33.785,-5.317,-23.082,-3.715,Richarlison,Brazil,BRA,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,195,2,10,119963,120011,1.96,23.97866,22.577389,24.829082,0.96574897,12.292134,-8.5,-3.273,-19.743,-7.642,Richarlison,Brazil,BRA,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,3846,1,1,41312,41339,1.12,21.957424,21.581823,25.760918,0.8523541,6.714345,1.411,6.239,2.741,-0.099,Marquinhos,Brazil,BRA,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,3846,1,2,56795,56822,1.12,22.135796,21.726635,25.760918,0.8592782,6.7593975,19.062,18.358,12.601,17.426,Marquinhos,Brazil,BRA,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,3846,1,4,74313,74339,1.08,24.136791,22.595678,25.760918,0.93695384,6.7787037,-1.07,11.374,-7.558,10.859,Marquinhos,Brazil,BRA,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,3846,1,5,84486,84545,2.4,45.0,33.354763,25.760918,1.7468321,22.23651,-40.599,5.08,-18.655,3.4,Marquinhos,Brazil,BRA,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,3846,2,6,86579,86607,1.16,45.0,43.106636,25.760918,1.7468321,13.889916,-8.56,2.243,5.094,1.148,Marquinhos,Brazil,BRA,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,3846,2,7,86611,86640,1.2,35.743694,28.159153,25.760918,1.3875164,9.386384,6.718,1.096,15.697,1.364,Marquinhos,Brazil,BRA,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,3846,2,8,115599,115639,1.64,32.1093,30.138954,25.760918,1.2464346,13.729968,-23.482,-18.167,-18.311,-5.747,Marquinhos,Brazil,BRA,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,3846,2,11,151410,151489,3.2,21.720406,21.342754,25.760918,0.8431534,18.971336,-21.833,0.839,-3.428,-2.55,Marquinhos,Brazil,BRA,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,3846,2,13,177740,177767,1.12,21.037874,20.869896,25.760918,0.81665856,6.4928565,-3.23,-0.827,2.664,1.286,Marquinhos,Brazil,BRA,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,4661,1,1,75414,75500,3.48,24.905281,23.414352,25.428638,0.9794186,22.633875,14.254,30.761,36.228,26.387,Manuel Akanji,Switzerland,SUI,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,4661,1,3,76430,76505,3.04,23.428572,22.540396,25.428638,0.9213459,19.034111,9.078,11.123,21.666,25.058,Manuel Akanji,Switzerland,SUI,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,4661,2,7,119955,120011,2.28,21.776543,21.379267,25.428638,0.8563786,13.540202,-13.874,-2.574,-26.469,-6.812,Manuel Akanji,Switzerland,SUI,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,4661,2,8,171889,171921,1.32,21.51135,21.142616,25.428638,0.84594977,7.7522926,-13.215,2.807,-19.945,-0.555,Manuel Akanji,Switzerland,SUI,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,4661,2,10,173632,173683,2.08,22.598814,22.016914,25.428638,0.8887151,12.720884,-36.417,-12.111,-41.479,-0.718,Manuel Akanji,Switzerland,SUI,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,4695,2,6,119953,120011,2.36,24.774202,23.937641,24.453955,1.013096,15.692453,-22.383,-2.066,-32.986,-13.301,Nico Elvedi,Switzerland,SUI,LCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,4695,2,8,158741,158772,1.28,22.292612,22.00931,24.453955,0.91161585,7.8255324,-20.005,10.094,-12.696,12.07,Nico Elvedi,Switzerland,SUI,LCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,5029,1,1,76390,76501,4.48,26.107601,25.028774,28.113619,0.928646,31.14692,-13.398,13.989,17.454,14.944,Silvan Widmer,Switzerland,SUI,RB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,5029,1,2,84517,84545,1.16,31.389948,27.14002,28.113619,1.1165389,8.745118,-38.157,4.656,-31.137,-0.093,Silvan Widmer,Switzerland,SUI,RB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,5029,2,3,86579,86607,1.16,34.42952,30.722101,28.113619,1.2246562,9.8993435,-25.971,-4.886,-19.44,-11.807,Silvan Widmer,Switzerland,SUI,RB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,8011,2,1,141276,141337,2.48,21.294285,20.418415,23.615355,0.90171355,14.066019,-19.044,-14.526,-27.144,-3.308,Haris Seferovic,Switzerland,SUI,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,8011,2,2,151410,151472,2.52,20.860287,20.077934,23.615355,0.88333577,14.054554,-17.977,-6.295,-4.203,-7.413,Haris Seferovic,Switzerland,SUI,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,8011,2,5,167539,167566,1.12,19.881609,19.468128,23.615355,0.8418933,6.056751,-1.204,13.559,3.868,10.657,Haris Seferovic,Switzerland,SUI,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,8011,2,6,167569,167626,2.32,20.269783,20.10116,23.615355,0.85833067,12.954081,4.429,10.302,14.254,2.268,Haris Seferovic,Switzerland,SUI,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,8011,2,7,167651,167705,2.2,20.831268,20.303041,23.615355,0.88210696,12.407414,17.647,-2.277,23.376,-13.018,Haris Seferovic,Switzerland,SUI,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,8011,2,8,177662,177686,1.0,21.95281,20.442116,23.615355,0.929599,5.6783657,-24.436,-5.779,-19.308,-3.881,Haris Seferovic,Switzerland,SUI,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,8011,2,9,177740,177800,2.44,25.076433,22.814112,23.615355,1.0618699,15.462898,-5.636,0.851,8.283,6.855,Haris Seferovic,Switzerland,SUI,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,8397,1,1,5537,5564,1.12,18.450872,18.297201,22.590036,0.8167704,5.6924624,12.182,11.952,12.204,17.442,Fabian Rieder,Switzerland,SUI,CM,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,8397,1,3,76390,76502,4.52,22.601507,21.255949,22.590036,1.0005078,26.688025,-21.628,5.651,4.671,7.372,Fabian Rieder,Switzerland,SUI,CM,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,8397,1,4,83098,83148,2.04,18.368011,18.256506,22.590036,0.81310236,10.345353,-25.321,8.11,-34.537,3.872,Fabian Rieder,Switzerland,SUI,CM,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,8397,1,6,84518,84545,1.12,24.122929,21.19699,22.590036,1.067857,6.594619,-33.015,-2.86,-26.749,-4.092,Fabian Rieder,Switzerland,SUI,CM,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,8397,2,7,86579,86607,1.16,26.566334,24.957844,22.590036,1.1760199,8.041972,-21.589,-5.758,-14.55,-8.974,Fabian Rieder,Switzerland,SUI,CM,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,8397,2,10,100383,100409,1.08,18.329157,18.215422,22.590036,0.81138235,5.4646263,38.755,-21.654,34.603,-24.888,Fabian Rieder,Switzerland,SUI,CM,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
